date,village_latitude,village_longitude,temperature,humidity,wind_speed,wind_direction,precipitation,cloud_cover
2007-05-22,-20.47693249196249,-60.326801658071005,21.0,96,12.3,187,0.5,100
2007-05-23,-20.47693249196249,-60.326801658071005,19.0,42,24.9,184,0.0,98
2007-05-24,-20.47693249196249,-60.326801658071005,18.1,44,16.2,163,0.0,97
2007-05-25,-20.47693249196249,-60.326801658071005,17.5,51,10.0,60,0.0,0
2007-05-26,-20.47693249196249,-60.326801658071005,21.6,51,9.3,36,0.0,88
2007-05-27,-20.47693249196249,-60.326801658071005,23.5,49,12.0,164,0.0,90
2007-05-28,-20.47693249196249,-60.326801658071005,18.6,56,13.1,164,0.0,100
2007-05-29,-20.47693249196249,-60.326801658071005,12.9,49,19.1,181,0.0,100
2007-05-30,-20.47693249196249,-60.326801658071005,11.8,45,11.5,178,0.0,100
2007-05-31,-20.47693249196249,-60.326801658071005,17.6,41,11.8,23,0.0,39
2007-06-01,-20.47693249196249,-60.326801658071005,24.9,53,23.7,298,0.0,84
2007-06-02,-20.47693249196249,-60.326801658071005,18.3,51,11.9,183,0.0,66
2007-06-03,-20.47693249196249,-60.326801658071005,19.9,42,15.1,179,0.0,8
2007-06-04,-20.47693249196249,-60.326801658071005,20.2,36,11.9,87,0.0,94
2007-06-05,-20.47693249196249,-60.326801658071005,23.5,43,14.7,31,0.0,0
2007-06-06,-20.47693249196249,-60.326801658071005,27.6,53,23.0,346,0.0,0
2007-06-07,-20.47693249196249,-60.326801658071005,27.9,55,27.1,327,0.0,98
2007-06-08,-20.47693249196249,-60.326801658071005,29.4,51,15.7,9,0.0,88
2007-06-09,-20.47693249196249,-60.326801658071005,31.1,46,27.7,359,0.0,5
2007-06-10,-20.47693249196249,-60.326801658071005,31.3,42,24.2,355,0.0,0
2007-06-11,-20.47693249196249,-60.326801658071005,31.1,39,27.5,11,0.0,0
2007-06-12,-20.47693249196249,-60.326801658071005,31.5,45,27.0,347,0.0,6
2007-06-13,-20.47693249196249,-60.326801658071005,31.7,47,31.7,360,0.0,9
2007-06-14,-20.47693249196249,-60.326801658071005,32.0,44,29.3,354,0.0,52
2007-06-15,-20.47693249196249,-60.326801658071005,30.8,47,23.4,313,0.0,98
2007-06-16,-20.47693249196249,-60.326801658071005,18.7,48,8.7,173,0.0,96
2007-06-17,-20.47693249196249,-60.326801658071005,25.4,53,18.0,29,0.0,96
2007-06-18,-20.47693249196249,-60.326801658071005,25.0,62,7.3,279,0.0,23
2007-06-19,-20.47693249196249,-60.326801658071005,29.8,40,24.5,14,0.0,12
2007-06-20,-20.47693249196249,-60.326801658071005,31.1,41,31.1,5,0.0,59
2007-06-21,-20.47693249196249,-60.326801658071005,31.8,41,28.1,1,0.0,0
2007-06-22,-20.47693249196249,-60.326801658071005,31.7,41,29.0,7,0.0,100
2007-06-23,-20.47693249196249,-60.326801658071005,31.8,37,29.9,350,0.0,25
2007-06-24,-20.47693249196249,-60.326801658071005,17.7,85,22.0,195,0.3,100
2007-06-25,-20.47693249196249,-60.326801658071005,16.8,43,4.8,207,0.0,98
2007-06-26,-20.47693249196249,-60.326801658071005,20.1,61,4.7,148,0.0,3
2007-06-27,-20.47693249196249,-60.326801658071005,16.3,59,12.0,201,0.0,100
2007-07-04,-20.47693249196249,-60.326801658071005,29.9,35,28.7,15,0.0,0
2007-07-05,-20.47693249196249,-60.326801658071005,31.3,39,37.5,2,0.0,0
2007-07-06,-20.47693249196249,-60.326801658071005,32.3,41,39.8,345,0.0,97
2007-07-07,-20.47693249196249,-60.326801658071005,31.8,42,32.8,357,0.0,96
2007-07-08,-20.47693249196249,-60.326801658071005,19.6,82,20.4,216,0.0,100
2007-07-11,-20.47693249196249,-60.326801658071005,10.9,60,9.9,170,0.0,100
2007-07-12,-20.47693249196249,-60.326801658071005,12.2,67,5.1,129,0.0,100
2007-07-13,-20.47693249196249,-60.326801658071005,20.4,52,11.0,23,0.0,99
2007-07-14,-20.47693249196249,-60.326801658071005,24.2,64,14.0,235,0.0,100
2007-07-16,-20.47693249196249,-60.326801658071005,20.0,61,6.4,117,0.0,80
2007-07-17,-20.47693249196249,-60.326801658071005,26.2,63,7.7,242,0.0,93
2007-07-18,-20.47693249196249,-60.326801658071005,21.5,36,15.3,156,0.0,0
2007-07-19,-20.47693249196249,-60.326801658071005,21.7,33,10.6,66,0.0,0
2008-06-20,-19.502275393632775,-56.965261143361246,29.4,57,14.6,290,0.0,98
2008-06-21,-19.502275393632775,-56.965261143361246,19.9,58,13.0,222,0.0,81
2008-06-22,-19.502275393632775,-56.965261143361246,18.5,65,10.3,216,0.0,67
2008-06-23,-19.502275393632775,-56.965261143361246,16.8,73,5.4,217,0.0,92
2008-06-24,-19.502275393632775,-56.965261143361246,21.1,65,7.1,225,0.0,13
2008-06-25,-19.502275393632775,-56.965261143361246,25.2,67,5.8,68,0.0,0
2008-06-26,-19.502275393632775,-56.965261143361246,28.0,56,10.5,68,0.0,31
2008-06-27,-19.502275393632775,-56.965261143361246,25.0,69,15.0,246,0.0,93
2008-06-28,-19.502275393632775,-56.965261143361246,22.9,60,7.9,227,0.0,12
2008-06-29,-19.502275393632775,-56.965261143361246,25.0,56,3.3,221,0.0,0
2008-06-30,-19.502275393632775,-56.965261143361246,28.0,51,8.5,78,0.0,25
2008-07-01,-19.502275393632775,-56.965261143361246,27.8,48,9.2,79,0.0,41
2008-07-02,-19.502275393632775,-56.965261143361246,30.9,34,10.7,76,0.0,47
2008-07-03,-19.502275393632775,-56.965261143361246,29.2,39,7.2,63,0.0,70
2008-07-04,-19.502275393632775,-56.965261143361246,29.6,34,10.1,63,0.0,0
2008-07-05,-19.502275393632775,-56.965261143361246,29.3,33,16.0,46,0.0,0
2008-07-06,-19.502275393632775,-56.965261143361246,29.1,32,15.8,30,0.0,34
2008-07-07,-19.502275393632775,-56.965261143361246,30.3,34,14.1,40,0.0,15
2008-07-08,-19.502275393632775,-56.965261143361246,29.5,43,6.6,225,0.0,34
2008-07-09,-19.502275393632775,-56.965261143361246,27.3,46,7.3,99,0.0,55
2008-07-10,-19.502275393632775,-56.965261143361246,29.4,30,16.3,82,0.0,0
2008-07-11,-19.502275393632775,-56.965261143361246,28.0,32,14.6,74,0.0,0
2008-07-12,-19.502275393632775,-56.965261143361246,29.2,34,14.1,38,0.0,2
2008-07-13,-19.502275393632775,-56.965261143361246,30.6,35,16.6,34,0.0,3
2008-07-14,-19.502275393632775,-56.965261143361246,30.4,33,16.1,70,0.0,1
2008-07-15,-19.502275393632775,-56.965261143361246,28.8,27,14.2,66,0.0,0
2008-07-16,-19.502275393632775,-56.965261143361246,29.4,32,16.0,36,0.0,0
2008-07-17,-19.502275393632775,-56.965261143361246,30.3,33,21.3,6,0.0,0
2008-07-18,-19.502275393632775,-56.965261143361246,30.0,34,14.0,12,0.0,5
2008-07-19,-19.502275393632775,-56.965261143361246,31.4,30,14.1,19,0.0,0
2008-07-20,-19.502275393632775,-56.965261143361246,32.2,30,14.5,30,0.0,7
2008-07-21,-19.502275393632775,-56.965261143361246,32.9,31,17.0,13,0.0,0
2008-07-22,-19.502275393632775,-56.965261143361246,31.8,42,11.0,341,0.0,22
2008-07-23,-19.502275393632775,-56.965261143361246,28.5,60,8.2,23,0.0,6
2008-07-24,-19.502275393632775,-56.965261143361246,29.3,48,8.4,190,0.0,33
2008-07-25,-24.55635615914787,-55.36991320802005,17.3,51,6.9,133,0.0,0
2008-07-25,-19.502275393632775,-56.965261143361246,25.8,61,5.5,157,0.0,100
2008-07-26,-24.55635615914787,-55.36991320802005,21.4,62,8.2,41,0.0,45
2008-07-26,-19.502275393632775,-56.965261143361246,30.9,42,13.7,72,0.0,0
2008-07-27,-19.502275393632775,-56.965261143361246,32.2,34,11.0,52,0.0,0
2008-07-27,-24.55635615914787,-55.36991320802005,24.9,54,14.4,32,0.0,0
2008-07-28,-24.55635615914787,-55.36991320802005,27.6,50,12.2,24,0.0,0
2008-07-28,-19.502275393632775,-56.965261143361246,33.3,25,13.8,28,0.0,0
2008-07-29,-24.55635615914787,-55.36991320802005,27.1,46,11.9,14,0.0,28
2008-07-29,-19.502275393632775,-56.965261143361246,33.2,25,13.5,34,0.0,0
2008-07-30,-24.55635615914787,-55.36991320802005,20.9,82,9.0,180,0.1,100
2008-07-30,-19.502275393632775,-56.965261143361246,33.5,25,10.9,343,0.0,48
2008-07-31,-24.55635615914787,-55.36991320802005,19.9,93,5.6,45,1.1,96
2008-07-31,-19.502275393632775,-56.965261143361246,30.8,35,10.1,27,0.0,100
2008-08-01,-24.55635615914787,-55.36991320802005,19.9,83,11.3,37,0.2,91
2008-08-01,-19.502275393632775,-56.965261143361246,31.0,36,8.4,31,0.0,29
2008-08-02,-24.55635615914787,-55.36991320802005,20.8,80,7.2,186,0.2,57
2008-08-02,-19.502275393632775,-56.965261143361246,31.4,46,10.5,6,0.0,42
2008-08-03,-19.502275393632775,-56.965261143361246,23.7,67,13.9,190,0.0,74
2008-08-03,-24.55635615914787,-55.36991320802005,18.1,62,8.7,187,0.0,6
2008-08-04,-24.55635615914787,-55.36991320802005,19.0,53,8.2,41,0.0,0
2008-08-04,-19.502275393632775,-56.965261143361246,26.6,53,11.9,65,0.0,2
2008-08-05,-19.502275393632775,-56.965261143361246,31.6,52,10.9,343,0.0,3
2008-08-06,-19.502275393632775,-56.965261143361246,30.4,61,5.2,25,0.0,0
2008-08-07,-24.55635615914787,-55.36991320802005,21.3,95,2.3,39,2.5,59
2008-08-07,-19.502275393632775,-56.965261143361246,33.5,44,9.5,335,0.0,91
2008-08-08,-24.55635615914787,-55.36991320802005,19.6,90,11.5,136,0.0,100
2008-08-08,-19.502275393632775,-56.965261143361246,29.2,58,8.7,120,0.0,94
2008-08-09,-24.55635615914787,-55.36991320802005,19.9,89,3.3,84,0.0,100
2008-08-09,-19.502275393632775,-56.965261143361246,26.8,67,11.8,203,0.0,99
2008-08-10,-19.502275393632775,-56.965261143361246,28.8,57,6.1,90,0.0,0
2008-08-10,-24.55635615914787,-55.36991320802005,21.4,68,14.3,45,0.0,57
2008-08-11,-24.55635615914787,-55.36991320802005,23.9,62,14.8,39,0.0,0
2008-08-11,-19.502275393632775,-56.965261143361246,33.2,41,12.7,29,0.0,0
2008-08-12,-24.55635615914787,-55.36991320802005,25.5,61,9.1,263,0.0,91
2008-08-12,-19.502275393632775,-56.965261143361246,33.7,38,11.2,318,0.0,0
2008-08-13,-24.55635615914787,-55.36991320802005,17.3,84,2.9,150,0.0,96
2008-08-13,-19.502275393632775,-56.965261143361246,26.3,57,10.3,241,0.0,9
2008-08-14,-24.55635615914787,-55.36991320802005,22.5,78,12.3,15,0.0,48
2008-08-14,-19.502275393632775,-56.965261143361246,32.5,44,9.6,20,0.0,0
2008-08-15,-24.55635615914787,-55.36991320802005,23.3,77,14.0,29,0.0,67
2008-08-15,-19.502275393632775,-56.965261143361246,33.1,31,10.0,15,0.0,4
2008-08-16,-19.502275393632775,-56.965261143361246,34.0,27,22.7,357,0.0,0
2008-08-16,-24.55635615914787,-55.36991320802005,26.8,57,14.6,20,0.0,4
2008-08-17,-19.502275393632775,-56.965261143361246,34.1,27,16.9,1,0.0,0
2008-08-17,-24.55635615914787,-55.36991320802005,28.6,45,16.0,351,0.0,7
2008-08-18,-24.55635615914787,-55.36991320802005,25.4,69,5.4,323,0.0,51
2008-08-18,-19.502275393632775,-56.965261143361246,29.6,47,2.3,288,0.0,1
2008-08-19,-24.55635615914787,-55.36991320802005,26.4,66,2.8,40,0.0,38
2008-08-19,-19.502275393632775,-56.965261143361246,33.0,37,5.0,150,0.0,29
2008-08-20,-24.55635615914787,-55.36991320802005,26.4,54,11.0,23,0.0,46
2008-08-20,-19.502275393632775,-56.965261143361246,34.5,25,11.7,45,0.0,1
2008-08-21,-24.55635615914787,-55.36991320802005,26.3,53,1.1,288,0.0,20
2008-08-21,-19.502275393632775,-56.965261143361246,34.4,23,8.9,58,0.0,9
2008-08-22,-24.55635615914787,-55.36991320802005,19.8,76,10.8,159,0.0,100
2008-08-22,-19.502275393632775,-56.965261143361246,31.0,44,11.5,212,0.0,0
2008-08-23,-19.502275393632775,-56.965261143361246,29.4,47,4.7,180,0.0,4
2008-08-24,-19.502275393632775,-56.965261143361246,34.1,25,10.8,92,0.0,16
2008-08-24,-24.55635615914787,-55.36991320802005,26.0,55,14.0,26,0.0,0
2008-08-25,-24.55635615914787,-55.36991320802005,28.4,46,9.2,26,0.0,0
2008-08-25,-19.502275393632775,-56.965261143361246,35.5,20,13.4,66,0.0,0
2008-08-26,-24.55635615914787,-55.36991320802005,29.6,42,9.2,45,0.0,0
2008-08-26,-19.502275393632775,-56.965261143361246,35.4,21,15.5,59,0.0,0
2008-08-27,-24.55635615914787,-55.36991320802005,28.4,43,16.6,39,0.0,0
2008-08-27,-19.502275393632775,-56.965261143361246,36.4,20,21.6,33,0.0,3
2008-08-28,-24.55635615914787,-55.36991320802005,29.8,37,15.5,3,0.0,52
2008-08-28,-19.502275393632775,-56.965261143361246,35.7,27,15.3,352,0.0,15
2008-08-29,-19.502275393632775,-56.965261143361246,26.2,21,18.9,159,0.1,7
2008-08-29,-24.55635615914787,-55.36991320802005,16.3,47,11.6,164,0.0,97
2008-08-30,-19.502275393632775,-56.965261143361246,25.1,31,8.9,194,0.0,82
2008-08-30,-24.55635615914787,-55.36991320802005,19.2,43,7.9,141,0.0,0
2008-08-31,-24.55635615914787,-55.36991320802005,21.9,51,12.8,52,0.0,0
2008-08-31,-19.502275393632775,-56.965261143361246,30.1,36,8.8,78,0.0,0
2008-09-01,-24.55635615914787,-55.36991320802005,24.3,47,15.1,40,0.0,0
2008-09-01,-19.502275393632775,-56.965261143361246,33.6,33,13.1,53,0.0,0
2008-09-02,-24.55635615914787,-55.36991320802005,29.1,43,17.9,30,0.0,1
2008-09-02,-19.502275393632775,-56.965261143361246,37.4,23,20.1,27,0.0,0
2008-09-03,-24.55635615914787,-55.36991320802005,32.3,34,14.3,12,0.0,65
2008-09-03,-19.502275393632775,-56.965261143361246,37.1,28,18.0,357,0.0,0
2008-09-04,-24.55635615914787,-55.36991320802005,30.0,46,9.8,294,0.0,32
2008-09-04,-19.502275393632775,-56.965261143361246,34.2,36,13.7,256,0.0,49
2008-09-05,-19.502275393632775,-56.965261143361246,25.5,42,16.1,231,0.0,98
2008-09-05,-24.55635615914787,-55.36991320802005,18.3,72,10.5,276,0.0,100
2008-09-06,-24.55635615914787,-55.36991320802005,10.8,72,10.8,233,0.0,100
2008-09-06,-19.502275393632775,-56.965261143361246,20.1,47,14.3,219,0.0,71
2008-09-07,-24.55635615914787,-55.36991320802005,14.9,47,8.0,153,0.0,0
2008-09-07,-19.502275393632775,-56.965261143361246,21.6,43,8.7,132,0.0,60
2008-09-08,-24.55635615914787,-55.36991320802005,19.1,52,6.6,77,0.0,64
2008-09-08,-19.502275393632775,-56.965261143361246,28.8,36,4.7,122,0.0,0
2008-09-09,-24.55635615914787,-55.36991320802005,27.0,55,9.9,44,0.0,0
2008-09-09,-19.502275393632775,-56.965261143361246,35.5,32,6.0,57,0.0,1
2008-09-10,-19.502275393632775,-56.965261143361246,38.1,26,8.4,340,0.0,35
2008-09-10,-24.55635615914787,-55.36991320802005,30.4,51,15.3,24,0.0,1
2008-09-11,-19.502275393632775,-56.965261143361246,38.3,28,15.5,329,0.0,20
2008-09-11,-24.55635615914787,-55.36991320802005,33.4,38,13.9,323,0.0,41
2008-09-12,-24.55635615914787,-55.36991320802005,19.1,97,5.0,201,1.5,100
2008-09-12,-19.502275393632775,-56.965261143361246,30.6,52,18.3,223,0.0,97
2008-09-13,-24.55635615914787,-55.36991320802005,18.7,56,7.5,197,0.0,85
2008-09-13,-19.502275393632775,-56.965261143361246,23.3,68,12.0,221,1.6,98
2008-09-14,-24.55635615914787,-55.36991320802005,18.9,42,5.6,153,0.0,0
2008-09-14,-19.502275393632775,-56.965261143361246,26.3,48,7.3,160,0.0,6
2008-09-15,-24.55635615914787,-55.36991320802005,19.8,43,7.9,180,0.0,0
2008-09-15,-19.502275393632775,-56.965261143361246,29.0,37,9.9,213,0.0,0
2008-09-16,-24.55635615914787,-55.36991320802005,20.9,45,7.2,174,0.0,0
2008-09-16,-19.502275393632775,-56.965261143361246,28.0,31,10.6,204,0.0,0
2008-09-17,-19.502275393632775,-56.965261143361246,30.1,34,5.3,118,0.0,17
2008-09-18,-24.55635615914787,-55.36991320802005,23.5,42,15.5,68,0.0,0
2008-09-18,-19.502275393632775,-56.965261143361246,31.8,35,13.8,84,0.0,12
2008-09-19,-24.55635615914787,-55.36991320802005,21.4,45,14.3,49,0.0,88
2008-09-19,-19.502275393632775,-56.965261143361246,34.7,33,15.3,49,0.0,4
2008-09-20,-24.55635615914787,-55.36991320802005,16.8,97,0.7,180,1.0,100
2008-09-20,-19.502275393632775,-56.965261143361246,20.8,89,20.7,221,0.6,100
2008-09-21,-19.502275393632775,-56.965261143361246,24.1,44,12.1,192,0.0,98
2008-09-22,-24.55635615914787,-55.36991320802005,19.2,51,7.2,174,0.0,1
2008-09-22,-19.502275393632775,-56.965261143361246,25.2,33,9.6,167,0.0,0
2008-09-23,-24.55635615914787,-55.36991320802005,21.8,50,7.9,106,0.0,3
2008-09-23,-19.502275393632775,-56.965261143361246,27.6,30,11.1,103,0.0,0
2008-09-24,-19.502275393632775,-56.965261143361246,30.3,31,14.1,96,0.0,14
2008-09-24,-24.55635615914787,-55.36991320802005,23.2,50,13.8,49,0.0,16
2008-09-25,-19.502275393632775,-56.965261143361246,31.0,33,11.8,140,0.0,75
2008-09-25,-24.55635615914787,-55.36991320802005,24.4,50,9.5,53,0.0,10
2008-09-26,-24.55635615914787,-55.36991320802005,26.2,45,5.6,40,0.0,0
2008-09-26,-19.502275393632775,-56.965261143361246,28.0,42,6.0,123,0.0,51
2008-09-27,-24.55635615914787,-55.36991320802005,27.4,41,9.0,53,0.0,0
2008-09-27,-19.502275393632775,-56.965261143361246,34.8,31,9.8,73,0.0,4
2008-09-28,-19.502275393632775,-56.965261143361246,36.3,30,13.8,41,0.0,4
2008-09-29,-24.55635615914787,-55.36991320802005,21.5,59,16.1,56,0.0,98
2008-09-29,-19.502275393632775,-56.965261143361246,36.6,34,18.1,343,0.0,58
2008-09-30,-24.55635615914787,-55.36991320802005,24.4,64,3.6,307,0.0,68
2008-09-30,-19.502275393632775,-56.965261143361246,33.5,48,10.2,247,0.0,17
2008-10-01,-19.502275393632775,-56.965261143361246,36.0,45,21.6,345,0.0,23
2008-10-01,-24.55635615914787,-55.36991320802005,22.8,90,9.8,332,1.8,95
2008-10-02,-24.55635615914787,-55.36991320802005,25.2,59,5.6,140,0.0,18
2008-10-02,-19.502275393632775,-56.965261143361246,31.0,64,9.8,82,0.2,92
2008-10-03,-24.55635615914787,-55.36991320802005,25.7,55,12.8,52,0.1,98
2008-10-03,-19.502275393632775,-56.965261143361246,30.7,65,19.1,1,0.2,98
2008-10-04,-24.55635615914787,-55.36991320802005,22.0,99,5.8,266,1.2,100
2008-10-04,-19.502275393632775,-56.965261143361246,30.7,61,13.3,3,0.0,94
2008-10-05,-19.502275393632775,-56.965261143361246,20.1,90,12.7,187,0.5,100
2008-10-06,-24.55635615914787,-55.36991320802005,22.9,54,5.6,153,0.0,98
2008-10-06,-19.502275393632775,-56.965261143361246,23.5,68,9.3,118,0.0,100
2008-10-07,-24.55635615914787,-55.36991320802005,24.9,43,10.4,160,0.0,0
2008-10-07,-19.502275393632775,-56.965261143361246,29.4,50,9.9,147,0.0,3
2008-10-08,-19.502275393632775,-56.965261143361246,29.9,49,14.1,140,0.0,4
2008-10-08,-24.55635615914787,-55.36991320802005,24.5,53,5.2,115,0.0,95
2008-10-09,-19.502275393632775,-56.965261143361246,30.3,53,14.0,108,0.0,0
2008-10-10,-24.55635615914787,-55.36991320802005,26.1,56,16.4,52,0.0,73
2008-10-10,-19.502275393632775,-56.965261143361246,29.8,62,16.8,15,0.7,25
2008-10-11,-24.55635615914787,-55.36991320802005,22.9,87,15.5,22,0.7,25
2008-10-11,-19.502275393632775,-56.965261143361246,32.1,50,17.4,27,0.0,100
2008-10-12,-19.502275393632775,-56.965261143361246,33.7,48,12.7,8,0.0,3
2008-10-13,-24.55635615914787,-55.36991320802005,31.7,50,17.3,23,0.0,94
2008-10-13,-19.502275393632775,-56.965261143361246,36.1,38,12.4,8,0.0,9
2008-10-14,-19.502275393632775,-56.965261143361246,36.5,36,8.7,308,0.0,5
2008-10-14,-24.55635615914787,-55.36991320802005,33.7,43,14.7,335,0.0,54
2008-10-15,-19.502275393632775,-56.965261143361246,37.3,35,2.9,330,0.0,11
2008-10-15,-24.55635615914787,-55.36991320802005,33.8,44,12.4,350,0.0,100
2008-10-16,-24.55635615914787,-55.36991320802005,30.1,65,3.7,209,0.0,95
2008-10-16,-19.502275393632775,-56.965261143361246,36.1,41,17.1,224,0.0,2
2008-10-17,-24.55635615914787,-55.36991320802005,24.2,92,3.0,256,1.2,78
2008-10-17,-19.502275393632775,-56.965261143361246,32.2,54,13.7,225,0.0,26
2008-10-18,-24.55635615914787,-55.36991320802005,21.3,70,7.9,210,0.0,100
2008-10-18,-19.502275393632775,-56.965261143361246,29.4,55,12.9,240,0.0,95
2008-10-19,-19.502275393632775,-56.965261143361246,29.5,48,5.8,356,0.0,100
2008-10-20,-24.55635615914787,-55.36991320802005,26.4,60,13.6,53,0.0,46
2008-10-20,-19.502275393632775,-56.965261143361246,32.6,52,7.6,45,0.0,33
2008-10-21,-24.55635615914787,-55.36991320802005,28.8,62,17.0,17,0.0,48
2008-10-21,-19.502275393632775,-56.965261143361246,32.9,55,14.7,22,0.1,28
2008-10-22,-19.502275393632775,-56.965261143361246,32.2,57,14.8,4,0.0,31
2008-10-22,-24.55635615914787,-55.36991320802005,27.4,69,12.3,355,0.0,100
2008-10-23,-24.55635615914787,-55.36991320802005,29.2,66,11.5,321,0.0,20
2008-10-23,-19.502275393632775,-56.965261143361246,33.6,52,6.8,270,0.0,57
2008-10-24,-24.55635615914787,-55.36991320802005,31.5,60,9.0,2,0.0,5
2008-10-24,-19.502275393632775,-56.965261143361246,34.8,48,5.4,4,0.0,86
2008-10-25,-24.55635615914787,-55.36991320802005,32.9,53,16.4,9,0.1,99
2008-10-25,-19.502275393632775,-56.965261143361246,34.1,56,15.5,347,0.5,63
2008-10-26,-24.55635615914787,-55.36991320802005,31.4,59,14.3,298,0.0,100
2008-10-26,-19.502275393632775,-56.965261143361246,36.7,36,19.4,325,0.0,11
2008-10-27,-19.502275393632775,-56.965261143361246,35.5,44,11.9,284,0.0,62
2008-10-28,-19.502275393632775,-56.965261143361246,38.2,34,12.1,330,0.0,34
2008-10-29,-19.502275393632775,-56.965261143361246,38.6,34,15.6,320,0.0,32
2008-10-29,-24.55635615914787,-55.36991320802005,23.9,99,11.4,325,0.6,100
2008-10-30,-24.55635615914787,-55.36991320802005,21.9,94,8.1,135,0.5,100
2008-10-30,-19.502275393632775,-56.965261143361246,27.6,78,6.9,47,0.2,100
2008-10-31,-24.55635615914787,-55.36991320802005,28.8,57,1.9,158,0.0,69
2008-10-31,-19.502275393632775,-56.965261143361246,28.7,74,3.6,53,0.2,92
2008-11-01,-24.55635615914787,-55.36991320802005,27.3,73,18.0,29,0.3,81
2008-11-01,-19.502275393632775,-56.965261143361246,30.4,72,8.8,35,0.2,33
2008-11-02,-24.55635615914787,-55.36991320802005,22.1,95,7.6,315,2.6,100
2008-11-02,-19.502275393632775,-56.965261143361246,31.2,65,11.7,317,0.4,89
2008-11-03,-24.55635615914787,-55.36991320802005,25.0,70,1.1,288,0.1,97
2008-11-03,-19.502275393632775,-56.965261143361246,28.9,75,8.9,310,2.3,92
2008-11-04,-19.502275393632775,-56.965261143361246,30.9,68,8.5,28,0.1,31
2008-11-04,-24.55635615914787,-55.36991320802005,28.1,63,7.1,330,0.0,38
2008-11-05,-24.55635615914787,-55.36991320802005,23.4,91,9.7,27,0.2,97
2008-11-05,-19.502275393632775,-56.965261143361246,33.5,59,14.8,360,0.0,32
2008-11-06,-24.55635615914787,-55.36991320802005,24.2,91,9.1,326,4.8,100
2008-11-06,-19.502275393632775,-56.965261143361246,34.4,51,20.3,343,0.0,100
2008-11-07,-19.502275393632775,-56.965261143361246,31.4,65,15.5,301,0.3,69
2008-11-08,-19.502275393632775,-56.965261143361246,32.6,62,14.8,337,0.0,48
2008-11-09,-24.55635615914787,-55.36991320802005,24.9,87,2.9,173,0.2,100
2008-11-09,-19.502275393632775,-56.965261143361246,34.2,54,7.3,303,0.0,100
2008-11-10,-24.55635615914787,-55.36991320802005,28.5,66,3.1,45,0.0,83
2008-11-10,-19.502275393632775,-56.965261143361246,31.0,65,9.1,353,0.0,96
2008-11-11,-19.502275393632775,-56.965261143361246,29.7,69,3.3,347,0.5,72
2008-11-11,-24.55635615914787,-55.36991320802005,24.5,85,7.4,43,1.8,62
